
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-15 13:25:02 /api/exams/1/participants .................... ~ 1.40ms
  2026-04-15 13:25:02 /api/groups .................................. ~ 0.94ms
  2026-04-15 13:25:02 /api/exams/1/participants .................... ~ 0.65ms
  2026-04-15 13:25:02 /api/groups .................................. ~ 0.46ms
  2026-04-15 13:25:02 /api/exams/1/participants .................... ~ 0.06ms
  2026-04-15 13:25:02 /api/groups .................................. ~ 0.05ms
  2026-04-15 13:25:03 /api/exams/1/participants .................... ~ 0.25ms
  2026-04-15 13:25:03 /api/groups .................................. ~ 0.81ms
  2026-04-15 13:25:03 /api/exams/1/participants .................... ~ 1.43ms
  2026-04-15 13:25:03 /api/groups .................................. ~ 1.83ms
  2026-04-15 13:25:03 /api/exams/1/participants .................... ~ 0.07ms
  2026-04-15 13:25:03 /api/groups .................................. ~ 0.47ms
  2026-04-15 13:25:03 /api/exams/1/participants .................... ~ 0.06ms
  2026-04-15 13:25:03 /api/groups .................................. ~ 0.06ms
  2026-04-15 13:25:04 /api/exams/1/participants .................... ~ 0.10ms
  2026-04-15 13:25:04 /api/groups .................................. ~ 0.28ms
  2026-04-15 13:25:04 /api/exams/1/participants .................... ~ 0.54ms
  2026-04-15 13:25:04 /api/groups .................................. ~ 0.69ms
  2026-04-15 13:25:04 /api/exams/1/participants .................... ~ 0.03ms
  2026-04-15 13:25:04 /api/groups .................................. ~ 0.18ms
  2026-04-15 13:25:04 /api/exams/1/participants .................... ~ 0.02ms
  2026-04-15 13:25:04 /api/groups .................................. ~ 0.02ms
  2026-04-15 13:25:04 /api/question-banks .......................... ~ 0.29ms
  2026-04-15 13:25:04 /api/question-banks .......................... ~ 0.84ms
  2026-04-15 13:25:04 /api/question-banks .......................... ~ 0.05ms
  2026-04-15 13:25:04 /api/question-banks .......................... ~ 0.05ms
  2026-04-15 13:25:08 /api/exams ................................... ~ 0.07ms
  2026-04-15 13:25:08 /api/exams ................................... ~ 0.29ms
  2026-04-15 13:25:08 /api/exams ................................. ~ 505.88ms
  2026-04-15 13:25:08 /api/exams ................................... ~ 0.11ms
  2026-04-15 13:27:55 /api/exams ................................... ~ 0.46ms
  2026-04-15 13:27:55 /api/exams ................................... ~ 0.63ms
  2026-04-15 13:27:55 /api/exams ................................... ~ 0.01ms
  2026-04-15 13:27:55 /api/exams ................................... ~ 0.01ms
  2026-04-15 13:27:55 /api/exams ................................... ~ 0.09ms
  2026-04-15 13:27:55 /api/exams ................................... ~ 0.35ms
  2026-04-15 13:27:55 /api/exams ................................... ~ 0.02ms
  2026-04-15 13:27:55 /api/exams ................................... ~ 0.02ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.15ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.56ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.03ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.03ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.04ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.39ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.03ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.03ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.19ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.92ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.67ms
  2026-04-15 13:27:56 /api/exams ................................... ~ 0.07ms
  2026-04-15 13:27:57 /api/exams ................................... ~ 0.15ms
  2026-04-15 13:27:57 /api/exams ................................... ~ 0.55ms
  2026-04-15 13:27:57 /api/exams ................................... ~ 0.03ms
  2026-04-15 13:27:57 /api/exams ................................... ~ 0.03ms
  2026-04-15 13:27:57 /api/exams ................................... ~ 0.20ms
  2026-04-15 13:27:57 /api/exams ................................... ~ 0.74ms
  2026-04-15 13:27:57 /api/exams ................................... ~ 0.07ms
  2026-04-15 13:27:57 /api/exams ................................... ~ 0.09ms
  2026-04-15 13:27:58 /api/exams ................................... ~ 0.17ms
  2026-04-15 13:27:58 /api/exams ................................... ~ 0.66ms
  2026-04-15 13:27:58 /api/exams ................................... ~ 0.04ms
  2026-04-15 13:27:58 /api/exams ................................... ~ 0.04ms
  2026-04-15 13:27:59 /api/exams/1/participants .................... ~ 0.08ms
  2026-04-15 13:27:59 /api/groups .................................. ~ 0.21ms
  2026-04-15 13:27:59 /api/exams/1/participants .................... ~ 0.36ms
  2026-04-15 13:27:59 /api/groups .................................. ~ 0.46ms
  2026-04-15 13:28:00 /api/exams/1/participants .................... ~ 0.02ms
  2026-04-15 13:28:00 /api/groups .................................. ~ 0.12ms
  2026-04-15 13:28:00 /api/exams/1/participants .................... ~ 0.01ms
  2026-04-15 13:28:00 /api/groups .................................. ~ 0.01ms
  2026-04-15 13:28:26 /api/exams ................................... ~ 0.66ms
  2026-04-15 13:28:26 /api/exams ................................... ~ 1.09ms
  2026-04-15 13:28:26 /api/exams ................................... ~ 0.03ms
  2026-04-15 13:28:26 /api/exams ................................... ~ 0.03ms
  2026-04-15 13:28:32 /api/exams ................................... ~ 0.30ms
  2026-04-15 13:28:32 /api/exams ................................... ~ 1.43ms
  2026-04-15 13:28:32 /api/exams ................................... ~ 0.10ms
  2026-04-15 13:28:32 /api/exams ................................... ~ 0.10ms
  2026-04-15 13:28:32 /api/exams ................................... ~ 0.07ms
  2026-04-15 13:28:32 /api/exams ................................... ~ 0.30ms
  2026-04-15 13:28:32 /api/exams ................................... ~ 0.02ms
  2026-04-15 13:28:32 /api/exams ................................... ~ 0.02ms
  2026-04-15 13:28:33 /api/exams ................................... ~ 0.02ms
  2026-04-15 13:28:33 /api/exams ................................... ~ 0.23ms
  2026-04-15 13:28:33 /api/exams ................................... ~ 0.02ms
  2026-04-15 13:28:33 /api/exams ................................... ~ 0.02ms
  2026-04-15 13:28:33 /api/exams ................................... ~ 0.02ms
  2026-04-15 13:28:33 /api/exams ................................... ~ 0.23ms
  2026-04-15 13:28:33 /api/exams ................................. ~ 505.53ms
  2026-04-15 13:28:33 /api/exams ................................... ~ 0.08ms
  2026-04-15 13:28:33 /api/exams ................................... ~ 0.09ms
  2026-04-15 13:28:33 /api/exams ................................... ~ 0.83ms
  2026-04-15 13:28:33 /api/exams ................................... ~ 0.05ms
  2026-04-15 13:28:33 /api/exams ................................... ~ 0.05ms
  2026-04-15 13:28:38 /api/exams/1 ................................. ~ 0.36ms
  2026-04-15 13:28:38 /api/exams/1/questions ....................... ~ 1.50ms
  2026-04-15 13:28:38 /api/exams/1 ................................. ~ 0.93ms
  2026-04-15 13:28:38 /api/exams/1/questions ....................... ~ 3.17ms
  2026-04-15 13:28:38 /api/exams/1 ................................. ~ 1.85ms
  2026-04-15 13:28:38 /api/exams/1/questions ....................... ~ 0.73ms
  2026-04-15 13:28:38 /api/exams/1 ................................. ~ 0.07ms
  2026-04-15 13:28:38 /api/exams/1/questions ....................... ~ 0.07ms
  2026-04-15 13:29:08 /api/question-banks .......................... ~ 0.27ms
  2026-04-15 13:29:08 /api/question-banks .......................... ~ 0.15ms
  2026-04-15 13:29:10 /api/question-banks .......................... ~ 0.13ms
  2026-04-15 13:29:10 /api/question-banks .......................... ~ 0.04ms
  2026-04-15 13:29:10 /api/question-banks .......................... ~ 0.37ms
  2026-04-15 13:29:10 /api/question-banks .......................... ~ 0.10ms
  2026-04-15 13:29:11 /api/question-banks .......................... ~ 0.13ms
  2026-04-15 13:29:11 /api/question-banks .......................... ~ 0.04ms
  2026-04-15 13:29:12 /api/question-banks/1/questions .............. ~ 0.39ms
  2026-04-15 13:29:12 /api/question-banks/1/questions .............. ~ 0.11ms
  2026-04-15 13:29:12 /api/question-banks .......................... ~ 0.16ms
  2026-04-15 13:29:12 /api/question-banks .......................... ~ 0.05ms
  2026-04-15 13:29:25 /api/exams/1/questions ....................... ~ 0.42ms
  2026-04-15 13:29:25 /api/exams/1/questions ....................... ~ 0.11ms
  2026-04-15 13:29:25 /api/exams/1/questions ....................... ~ 0.08ms
  2026-04-15 13:29:25 /api/exams/1/questions ....................... ~ 0.07ms
  2026-04-15 13:29:52 /api/exams ................................... ~ 0.41ms
  2026-04-15 13:29:52 /api/exams ................................... ~ 1.70ms
  2026-04-15 13:29:52 /api/exams ................................... ~ 0.11ms
  2026-04-15 13:29:52 /api/exams ................................... ~ 0.10ms
  2026-04-15 13:30:44 /api/groups .................................. ~ 3.01ms
  2026-04-15 13:30:44 /api/groups .................................. ~ 4.08ms
  2026-04-15 13:30:44 /api/groups .................................. ~ 0.06ms
  2026-04-15 13:30:44 /api/groups .................................. ~ 0.05ms
  2026-04-15 13:30:47 /api/groups/1 ................................ ~ 0.10ms
  2026-04-15 13:30:47 /api/groups/1/members ........................ ~ 0.36ms
  2026-04-15 13:30:47 /api/groups/1 ................................ ~ 0.23ms
  2026-04-15 13:30:47 /api/groups/1/members ........................ ~ 0.25ms
  2026-04-15 13:30:47 /api/groups/1 ................................ ~ 0.20ms
  2026-04-15 13:30:47 /api/groups/1/members ........................ ~ 0.24ms
  2026-04-15 13:30:47 /api/groups/1 ................................ ~ 0.02ms
  2026-04-15 13:30:47 /api/groups/1/members ........................ ~ 0.02ms
  2026-04-15 13:30:50 /api/groups .................................. ~ 0.11ms
  2026-04-15 13:30:50 /api/groups .................................. ~ 0.33ms
  2026-04-15 13:30:50 /api/groups .................................. ~ 0.02ms
  2026-04-15 13:30:50 /api/groups .................................. ~ 0.02ms
  2026-04-15 13:30:52 /api/grading/pending-essays .................. ~ 4.79ms
  2026-04-15 13:30:52 /api/grading/pending-essays .................. ~ 5.17ms
  2026-04-15 13:30:52 /api/grading/pending-essays .................. ~ 0.04ms
  2026-04-15 13:30:52 /api/grading/pending-essays .................. ~ 0.04ms
  2026-04-15 13:30:54 /api/groups .................................. ~ 0.27ms
  2026-04-15 13:30:54 /api/groups .................................. ~ 0.06ms
  2026-04-15 13:30:54 /api/groups .................................. ~ 0.07ms
  2026-04-15 13:30:54 /api/groups .................................. ~ 0.06ms
  2026-04-15 13:30:55 /api/exams ................................... ~ 0.29ms
  2026-04-15 13:30:55 /api/exams ................................... ~ 1.09ms
  2026-04-15 13:30:55 /api/exams ................................... ~ 0.19ms
  2026-04-15 13:30:55 /api/exams ................................... ~ 0.06ms
  2026-04-15 13:30:56 /api/question-banks .......................... ~ 0.15ms
  2026-04-15 13:30:56 /api/question-banks .......................... ~ 0.54ms
  2026-04-15 13:30:56 /api/question-banks .......................... ~ 0.04ms
  2026-04-15 13:30:56 /api/question-banks .......................... ~ 0.04ms
  2026-04-15 13:30:57 /api/users ................................... ~ 0.09ms
  2026-04-15 13:30:57 /api/users ................................... ~ 0.36ms
  2026-04-15 13:30:57 /api/users ................................... ~ 0.02ms
  2026-04-15 13:30:57 /api/users ................................. ~ 505.71ms
  2026-04-15 13:31:00 /api/auth/me ................................. ~ 3.28ms
  2026-04-15 13:31:00 /api/auth/me ................................. ~ 3.99ms
  2026-04-15 13:31:00 /api/auth/me ................................. ~ 0.06ms
  2026-04-15 13:31:00 /api/auth/me ................................. ~ 0.05ms
  2026-04-15 13:31:02 /api/exams/1/analytics/summary ............... ~ 0.14ms
  2026-04-15 13:31:02 /api/exams/1/analytics/item-analysis ......... ~ 0.31ms
  2026-04-15 13:31:02 /api/exams/1/reports/ranking ................. ~ 0.11ms
  2026-04-15 13:31:02 /api/exams/1/analytics/summary ............... ~ 0.14ms
  2026-04-15 13:31:02 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-15 13:31:02 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 13:31:02 /api/exams/1/analytics/summary ............... ~ 0.14ms
  2026-04-15 13:31:03 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-15 13:31:03 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 13:31:03 /api/exams/1/analytics/summary ............... ~ 0.13ms
  2026-04-15 13:31:03 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-15 13:31:03 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 13:31:06 /api/auth/me ................................. ~ 0.10ms
  2026-04-15 13:31:06 /api/auth/me ................................. ~ 0.38ms
  2026-04-15 13:31:06 /api/auth/me ............................... ~ 506.02ms
  2026-04-15 13:31:06 /api/auth/me ................................. ~ 0.07ms
  2026-04-15 13:31:49 /api/auth/me ................................. ~ 0.65ms
  2026-04-15 13:31:49 /api/auth/me ................................. ~ 1.02ms
  2026-04-15 13:31:49 /api/auth/me ................................. ~ 0.03ms
  2026-04-15 13:31:49 /api/auth/me ................................. ~ 0.02ms
  2026-04-15 13:31:49 /api/auth/me ................................. ~ 0.23ms
  2026-04-15 13:31:49 /api/auth/me ................................. ~ 0.75ms
  2026-04-15 13:31:49 /api/auth/me ................................. ~ 0.07ms
  2026-04-15 13:31:49 /api/auth/me ................................. ~ 0.06ms
  2026-04-15 13:31:50 /api/question-banks .......................... ~ 0.49ms
  2026-04-15 13:31:50 /api/question-banks .......................... ~ 2.21ms
  2026-04-15 13:31:50 /api/question-banks .......................... ~ 0.13ms
